2.595182	0.446137
2.594221	0.446926
2.593261	0.447713
2.592300	0.448499
2.591340	0.449283
2.590379	0.450066
2.589419	0.450846
2.588458	0.451624
2.587498	0.452401
2.586537	0.453174
2.585577	0.453946
2.584616	0.454715
2.583656	0.455481
2.582695	0.456244
2.581735	0.457004
2.580774	0.457761
2.579814	0.458515
2.578853	0.459265
2.577892	0.460011
2.576932	0.460754
2.575971	0.461493
2.575011	0.462228
2.574050	0.462958
2.573090	0.463684
2.572129	0.464406
2.571169	0.465122
2.570208	0.465834
2.569248	0.466541
2.568287	0.467242
2.567327	0.467938
2.566366	0.468628
2.565406	0.469313
2.564445	0.469991
2.563485	0.470664
2.562524	0.47133
2.561564	0.471989
2.560603	0.472642
2.559643	0.473288
2.558682	0.473926
2.557722	0.474558
2.556761	0.475182
2.555801	0.475798
2.554840	0.476407
2.553879	0.477007
2.552919	0.477599
2.551958	0.478183
2.550998	0.478758
2.550037	0.479324
2.549077	0.479881
2.548116	0.480429
2.547156	0.480968
2.546195	0.481496
2.545235	0.482015
2.544274	0.482524
2.543314	0.483022
2.542353	0.48351
2.541393	0.483987
2.540432	0.484453
2.539472	0.484909
2.538511	0.485352
2.537551	0.485784
2.536590	0.486205
2.535630	0.486613
2.534669	0.48701
2.533709	0.487394
2.532748	0.487765
2.531788	0.488123
2.530827	0.488469
2.529866	0.488801
2.528906	0.48912
2.527945	0.489425
2.526985	0.489716
2.526024	0.489993
2.525064	0.490256
2.524103	0.490504
2.523143	0.490738
2.522182	0.490957
2.521222	0.491161
2.520261	0.491349
2.519301	0.491522
2.518340	0.491679
2.517380	0.491821
2.516419	0.491946
2.515459	0.492055
2.514498	0.492148
2.513538	0.492224
2.512577	0.492284
2.511617	0.492326
2.510656	0.492351
2.509696	0.492359
2.508735	0.492349
2.507775	0.492322
2.506814	0.492277
2.505853	0.492214
2.504893	0.492133
2.503932	0.492033
2.502972	0.491915
2.502011	0.491779
2.501051	0.491624
2.500090	0.491449
2.499130	0.491256
2.498169	0.491044
2.497209	0.490812
2.496248	0.490562
2.495288	0.490291
2.494327	0.490001
2.493367	0.489691
2.492406	0.489362
2.491446	0.489012
2.490485	0.488643
2.489525	0.488253
2.488564	0.487844
2.487604	0.487414
2.486643	0.486963
2.485683	0.486493
2.484722	0.486002
2.483762	0.48549
2.482801	0.484958
2.481840	0.484405
2.480880	0.483832
2.479919	0.483238
2.478959	0.482623
2.477998	0.481988
2.477038	0.481332
2.476077	0.480655
2.475117	0.479958
2.474156	0.47924
2.473196	0.478501
2.472235	0.477741
2.471275	0.476961
2.470314	0.476161
2.469354	0.475339
2.468393	0.474498
2.467433	0.473636
2.466472	0.472753
2.465512	0.47185
2.464551	0.470927
2.463591	0.469984
2.462630	0.46902
2.461670	0.468037
2.460709	0.467034
2.459749	0.466011
2.458788	0.464968
2.457828	0.463905
2.456867	0.462824
2.455906	0.461722
2.454946	0.460602
2.453985	0.459463
2.453025	0.458305
2.452064	0.457128
2.451104	0.455932
2.450143	0.454718
2.449183	0.453486
2.448222	0.452236
2.447262	0.450967
2.446301	0.449681
2.445341	0.448378
2.444380	0.447057
2.443420	0.44572
2.442459	0.444365
2.441499	0.442993
2.440538	0.441606
2.439578	0.440201
2.438617	0.438781
2.437657	0.437345
2.436696	0.435894
2.435736	0.434427
2.434775	0.432945
2.433815	0.431448
2.432854	0.429937
2.431893	0.428411
2.430933	0.426871
2.429972	0.425318
2.429012	0.42375
2.428051	0.42217
2.427091	0.420576
2.426130	0.41897
2.425170	0.417351
2.424209	0.415721
2.423249	0.414078
2.422288	0.412423
2.421328	0.410757
2.420367	0.409081
2.419407	0.407393
2.418446	0.405695
2.417486	0.403986
2.416525	0.402268
2.415565	0.40054
2.414604	0.398802
2.413644	0.397056
2.412683	0.395301
2.411723	0.393537
2.410762	0.391765
2.409802	0.389986
2.408841	0.388198
2.407880	0.386404
2.406920	0.384602
2.405959	0.382794
2.404999	0.380979
2.404038	0.379158
2.403078	0.377331
2.402117	0.375499
2.401157	0.373661
2.400196	0.371819
2.399236	0.369972
2.398275	0.36812
2.397315	0.366264
2.396354	0.364404
2.395394	0.362541
2.394433	0.360674
2.393473	0.358805
2.392512	0.356932
2.391552	0.355057
2.390591	0.35318
2.389631	0.351301
2.388670	0.34942
2.387710	0.347538
2.386749	0.345655
2.385789	0.34377
2.384828	0.341885
2.383867	0.34
2.382907	0.338114
2.381946	0.336228
2.380986	0.334343
2.380025	0.332458
2.379065	0.330574
2.378104	0.328691
2.377144	0.326809
2.376183	0.324929
2.375223	0.32305
2.374262	0.321174
2.373302	0.319299
2.372341	0.317426
2.371381	0.315556
2.370420	0.313689
2.369460	0.311825
2.368499	0.309964
2.367539	0.308106
2.366578	0.306251
2.365618	0.304401
2.364657	0.302554
2.363697	0.300711
2.362736	0.298872
2.361776	0.297038
2.360815	0.295208
2.359854	0.293383
2.358894	0.291563
2.357933	0.289748
2.356973	0.287938
2.356012	0.286133
2.355052	0.284334
2.354091	0.28254
2.353131	0.280753
2.352170	0.278971
2.351210	0.277195
2.350249	0.275425
2.349289	0.273661
2.348328	0.271904
2.347368	0.270153
2.346407	0.268409
2.345447	0.266671
2.344486	0.264941
2.343526	0.263217
2.342565	0.2615
2.341605	0.259791
2.340644	0.258089
2.339684	0.256394
2.338723	0.254706
2.337763	0.253026
2.336802	0.251353
2.335841	0.249688
2.334881	0.248031
2.333920	0.246381
2.332960	0.24474
2.331999	0.243106
2.331039	0.24148
2.330078	0.239862
2.329118	0.238253
2.328157	0.236651
2.327197	0.235058
2.326236	0.233473
2.325276	0.231896
2.324315	0.230328
2.323355	0.228768
2.322394	0.227216
2.321434	0.225673
2.320473	0.224138
2.319513	0.222612
2.318552	0.221094
2.317592	0.219585
2.316631	0.218085
2.315671	0.216593
2.314710	0.21511
2.313750	0.213635
2.312789	0.212169
2.311828	0.210712
2.310868	0.209264
2.309907	0.207824
2.308947	0.206393
2.307986	0.204971
2.307026	0.203557
2.306065	0.202153
2.305105	0.200757
2.304144	0.199369
2.303184	0.197991
2.302223	0.196621
2.301263	0.19526
2.300302	0.193908
2.299342	0.192564
2.298381	0.191229
2.297421	0.189903
2.296460	0.188586
2.295500	0.187277
2.294539	0.185977
2.293579	0.184685
2.292618	0.183403
2.291658	0.182128
2.290697	0.180863
2.289737	0.179606
2.288776	0.178357
2.287815	0.177117
2.286855	0.175886
2.285894	0.174663
2.284934	0.173448
2.283973	0.172242
2.283013	0.171045
2.282052	0.169855
2.281092	0.168675
2.280131	0.167502
2.279171	0.166338
2.278210	0.165182
2.277250	0.164034
2.276289	0.162894
2.275329	0.161763
2.274368	0.160639
2.273408	0.159524
2.272447	0.158417
2.271487	0.157318
2.270526	0.156226
2.269566	0.155143
2.268605	0.154068
2.267645	0.153
2.266684	0.151941
2.265724	0.150889
2.264763	0.149845
2.263803	0.148808
2.262842	0.14778
2.261881	0.146759
2.260921	0.145745
2.259960	0.144739
2.259000	0.143741
2.258039	0.14275
2.257079	0.141766
2.256118	0.14079
2.255158	0.139822
2.254197	0.13886
2.253237	0.137906
2.252276	0.136959
2.251316	0.136019
2.250355	0.135087
2.249395	0.134161
2.248434	0.133242
2.247474	0.132331
2.246513	0.131426
2.245553	0.130529
2.244592	0.129638
2.243632	0.128754
2.242671	0.127877
2.241711	0.127006
2.240750	0.126143
2.239790	0.125286
2.238829	0.124435
2.237868	0.123591
2.236908	0.122754
2.235947	0.121923
2.234987	0.121099
2.234026	0.12028
2.233066	0.119469
2.232105	0.118663
2.231145	0.117864
2.230184	0.117071
2.229224	0.116284
2.228263	0.115504
2.227303	0.114729
2.226342	0.11396
2.225382	0.113198
2.224421	0.112441
2.223461	0.111691
2.222500	0.110946
2.221540	0.110207
2.220579	0.109473
2.219619	0.108746
2.218658	0.108024
2.217698	0.107308
2.216737	0.106597
2.215777	0.105892
2.214816	0.105193
2.213855	0.104499
2.212895	0.103811
2.211934	0.103127
2.210974	0.10245
2.210013	0.101777
2.209053	0.10111
2.208092	0.100448
2.207132	0.0997915
2.206171	0.09914
2.205211	0.0984936
2.204250	0.0978522
2.203290	0.0972159
2.202329	0.0965846
2.201369	0.0959583
2.200408	0.0953369
2.199448	0.0947203
2.198487	0.0941087
2.197527	0.0935018
2.196566	0.0928997
2.195606	0.0923023
2.194645	0.0917097
2.193685	0.0911217
2.192724	0.0905383
2.191764	0.0899595
2.190803	0.0893852
2.189842	0.0888154
2.188882	0.0882502
2.187921	0.0876893
2.186961	0.0871329
2.186000	0.0865808
2.185040	0.0860331
2.184079	0.0854897
2.183119	0.0849505
2.182158	0.0844156
2.181198	0.0838848
2.180237	0.0833582
2.179277	0.0828358
2.178316	0.0823174
2.177356	0.0818031
2.176395	0.0812928
2.175435	0.0807865
2.174474	0.0802842
2.173514	0.0797858
2.172553	0.0792913
2.171593	0.0788006
2.170632	0.0783138
2.169672	0.0778308
2.168711	0.0773516
2.167751	0.0768761
2.166790	0.0764043
2.165829	0.0759361
2.164869	0.0754717
2.163908	0.0750108
2.162948	0.0745535
2.161987	0.0740998
2.161027	0.0736496
2.160066	0.0732029
2.159106	0.0727597
2.158145	0.0723199
2.157185	0.0718835
2.156224	0.0714506
2.155264	0.0710209
2.154303	0.0705946
2.153343	0.0701716
2.152382	0.0697519
2.151422	0.0693354
2.150461	0.0689221
2.149501	0.068512
2.148540	0.0681051
2.147580	0.0677013
2.146619	0.0673006
2.145659	0.0669031
2.144698	0.0665085
2.143738	0.066117
2.142777	0.0657286
2.141816	0.0653431
2.140856	0.0649605
2.139895	0.0645809
2.138935	0.0642042
2.137974	0.0638304
2.137014	0.0634595
2.136053	0.0630914
2.135093	0.0627261
2.134132	0.0623636
2.133172	0.0620038
2.132211	0.0616468
2.131251	0.0612926
2.130290	0.060941
2.129330	0.0605921
2.128369	0.0602459
2.127409	0.0599023
2.126448	0.0595613
2.125488	0.0592229
2.124527	0.058887
2.123567	0.0585537
2.122606	0.0582229
2.121646	0.0578947
2.120685	0.0575689
2.119725	0.0572455
2.118764	0.0569246
2.117803	0.0566062
2.116843	0.0562901
2.115882	0.0559764
2.114922	0.0556651
2.113961	0.0553561
2.113001	0.0550494
2.112040	0.0547451
2.111080	0.054443
2.110119	0.0541432
2.109159	0.0538456
2.108198	0.0535503
2.107238	0.0532571
2.106277	0.0529662
2.105317	0.0526774
2.104356	0.0523908
2.103396	0.0521063
2.102435	0.051824
2.101475	0.0515437
2.100514	0.0512655
2.099554	0.0509894
2.098593	0.0507153
